sample_year,state_code,region,quarter,mean_varroa,max_varroa,nosema,abpv,amsv1,cbpv,dwv,dwvb,iapv,kbv,lsv2,bip_loss_prev5yrs_list,bip_mean_loss_prev5yrs,nass_mean_loss_prev5yrs,bip_loss,State,"HONEY, BEE COLONIES - ADDED & REPLACED, MEASURED IN COLONIES","HONEY, BEE COLONIES - INVENTORY, MAX, MEASURED IN COLONIES",COLONIES AT FIRST OF QUARTER,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN COLONIES","HONEY, BEE COLONIES, RENOVATED - INVENTORY, MEASURED IN PCT OF COLONIES",nass_loss_percent,ID_state,pcpn,tmax,tmin,tmpc,state
2017,FL,Southeast,Q4,6.506666666666667,19.52,0.3083333333333333,40.0,0.0,30.0,69.0,35.0,40.0,0.0,40.0,"[0.5438104841214509, 0.6211086743850849, 0.500537461189412, 0.3951952599309405, 0.415699816766153]",0.49527033927860825,0.14,0.4072894357497213,FLORIDA,"55,000","240,000",180000.0,"50,000",21.0,7.5,7.6,10.4,16.8,26.2,41.4,"36,000",15.0,0.21,9,0.4095328432534977,0.676923076923077,0.6458333333333334,0.6672019269369731,FL
2017,GA,Southeast,Q3,2.064,8.35,0.1525,43.333333333333336,0.0,60.0,64.0,63.68421052631579,50.0,0.0,56.0,"[0.6522625916264664, 0.6375624926341616, 0.6443996443994666, 0.5908829631415489, 0.5534105689291203]",0.6157036521461527,0.125,0.4072894357497213,GEORGIA,"19,000","122,000",121000.0,"15,500",13.0,2.3,15.1,14.1,18.0,6.9,47.6,"23,000",19.0,0.13,10,0.291913682712829,0.7937728937728937,0.6783333333333333,0.7470895222802089,GA
2017,GA,Southeast,Q4,0.395,0.67,0.0,0.0,0.0,0.0,80.0,35.0,0.0,0.0,0.0,"[0.5295186390389749, 0.46157425755235926, 0.5328682151828544, 0.43481932209003626, 0.4601177274469421]",0.4837796322622334,0.125,0.18624937318326562,GEORGIA,"4,300","145,000",125000.0,"21,000",14.0,12.3,3.6,15.3,15.1,4.6,56.8,"2,200",2.0,0.14,10,0.4026559165283377,0.3989010989010989,0.3725,0.3833801686069851,GA
2017,IA,Upper Midwest,Q2,1.1078947368421053,5.0,0.3552631578947368,30.0,0.0,70.0,44.0,67.77777777777777,45.0,0.0,75.38461538461539,"[0.6758008249469084, 0.5183454203510713, 0.34207812788926084, 0.38151809744249876, 0.3533762525684986]",0.45422374463964754,0.075,0.18624937318326562,IOWA,"23,000","23,000",12000.0,"2,400",10.0,7.5,8.1,26.6,27.6,0.9,39.3,"3,900",17.0,0.1,15,0.5947355940241877,0.772893772893773,0.7499999999999999,0.7695704536330791,IA
2017,IA,Upper Midwest,Q3,0.24,0.24,0.0,70.0,0.0,0.0,90.0,70.0,0.0,0.0,0.0,"[0.6758008249469084, 0.5183454203510713, 0.34207812788926084, 0.38151809744249876, 0.3533762525684986]",0.45422374463964754,0.095,,IOWA,"2,100","43,000",40000.0,"2,200",5.0,2.4,4.0,3.9,7.2,2.2,17.2,"4,000",9.0,0.05,15,0.5449371591178563,0.8391941391941391,0.8408333333333333,0.8502609393817744,IA
2017,ID,Northwest,Q2,0.274,0.88,0.05,0.0,0.0,0.0,40.0,38.0,50.0,0.0,56.666666666666664,"[0.6761248621843521, 0.7338999275556031, 0.8016095391076403, 0.6322420610791056, 0.6865782146249193]",0.7060909209103241,0.08499999999999999,,IDAHO,"22,000","78,000",61000.0,"10,500",13.0,4.0,7.8,8.3,6.4,4.8,30.5,"31,000",40.0,0.13,12,0.6080151766658762,0.7369963369963369,0.7133333333333333,0.732637494981935,ID
2017,ID,Northwest,Q3,2.0142105263157895,8.07,0.1605263157894737,0.0,0.0,30.0,48.333333333333336,37.22222222222222,32.5,0.0,42.5,"[0.6761248621843521, 0.7338999275556031, 0.8016095391076403, 0.6322420610791056, 0.6865782146249193]",0.7060909209103241,0.10500000000000001,0.4418155168149004,IDAHO,"9,000","116,000",89000.0,"12,000",10.0,6.7,9.5,15.5,19.1,5.1,53.7,"16,500",14.0,0.1,12,0.47189945458857,0.8175824175824177,0.8083333333333333,0.8225612203934161,ID
2017,IL,Ohio Valley,Q2,2.6475,4.45,0.05,30.0,0.0,0.0,57.5,33.333333333333336,0.0,0.0,45.0,"[0.559330506562477, 0.5972251213077348, 0.6222241790978631, 0.569355662460836, 0.5992852173391587]",0.5894841373536139,0.11000000000000001,0.4418155168149004,ILLINOIS,"3,600","12,000",11500.0,"1,200",10.0,0.7,5.6,3.0,4.3,1.5,11.3,"1,600",13.0,0.1,13,0.5131610149395305,0.7073260073260073,0.6783333333333333,0.6993175431553592,IL
2017,IL,Ohio Valley,Q3,4.3055,13.46,0.065,42.22222222222222,0.0,47.5,60.588235294117645,46.0,40.0,30.0,60.0,"[0.559330506562477, 0.5972251213077348, 0.6222241790978631, 0.569355662460836, 0.5992852173391587]",0.5894841373536139,0.11,,ILLINOIS,710,"13,000",13000.0,"1,100",8.0,2.8,4.6,2.8,14.2,3.3,29.9,"1,200",9.0,0.08,13,0.4415461228361395,0.8135531135531135,0.7949999999999999,0.8137294259333601,IL
2017,IN,Ohio Valley,Q2,1.221666666666667,7.17,0.0916666666666666,30.0,0.0,67.5,61.0,57.77777777777778,63.333333333333336,0.0,73.0,"[0.7475334145465221, 0.702494845809041, 0.5956137418409118, 0.5091796444363835, 0.5597956107599333]",0.6229234514785583,0.065,,INDIANA,"3,000","11,000",7500.0,"1,200",11.0,0.1,8.6,43.3,2.1,1.2,5.5,510,5.0,0.11,14,0.536874555371117,0.7652014652014651,0.7129166666666666,0.7482938578883982,IN
2017,IN,Ohio Valley,Q3,4.818461538461539,13.66,0.0499999999999999,62.0,0.0,55.0,59.166666666666664,45.0,80.0,53.333333333333336,40.0,"[0.7475334145465221, 0.702494845809041, 0.5956137418409118, 0.5091796444363835, 0.5597956107599333]",0.6229234514785583,0.08499999999999999,,INDIANA,420,"13,000",13000.0,930,7.0,0.4,3.8,3.9,5.9,2.0,13.9,740,6.0,0.07,14,0.4239981029167655,0.8787545787545787,0.8412499999999999,0.8719389803291849,IN
2017,IN,Ohio Valley,Q4,10.374545454545457,18.13,0.0727272727272727,70.0,0.0,55.0,79.0909090909091,52.72727272727273,52.5,0.0,80.0,"[0.5912613210224561, 0.44710421103525533, 0.18988669554314674, 0.33089705966131455, 0.4807030452120912]",0.4079704664948528,0.13,,INDIANA,320,"11,500",11500.0,"1,700",15.0,1.7,3.9,0.7,5.6,8.0,23.5,100,1.0,0.15,14,0.2973677970120938,0.5622710622710624,0.4741666666666667,0.5214773183460458,IN
2017,KS,South,Q2,3.74,5.71,0.0,0.0,0.0,0.0,80.0,45.0,0.0,0.0,30.0,"[0.7257350934989073, 0.591751709536137, 0.6361965624455006, 0.4946658383671487, 0.32529021698298677]",0.554727884166136,0.13,,KANSAS,"2,500","6,000",3800.0,390,7.0,0.7,1.7,22.6,8.5,6.4,17.3,870,15.0,0.07,16,0.788475219350249,0.8315018315018314,0.8620833333333333,0.8558811722199919,KS
2017,KS,South,Q3,2.598181818181818,10.54,0.0386363636363636,30.0,0.0,0.0,49.44444444444444,37.89473684210526,36.666666666666664,30.0,32.5,"[0.7257350934989073, 0.591751709536137, 0.6361965624455006, 0.4946658383671487, 0.32529021698298677]",0.554727884166136,0.22,,KANSAS,"1,400","7,000",7000.0,"1,700",24.0,14.8,1.1,20.3,52.6,7.4,65.4,"1,000",14.0,0.24,16,0.6668247569362106,0.9010989010989012,0.95625,0.9389803291850662,KS
2017,KY,Ohio Valley,Q1,0.08,0.08,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,70.0,"[0.44220592045836826, 0.4322889769085734, 0.41571066618964203, 0.3843835327108377, 0.3455522276052482]",0.40402826477453396,0.29500000000000004,,KENTUCKY,950,"7,000",6500.0,"1,300",19.0,0.4,16.0,3.8,11.5,7.5,31.9,430,6.0,0.19,17,0.4545885700735119,0.2597069597069597,0.2174999999999999,0.2320353271778402,KY
2017,KY,Ohio Valley,Q2,1.4054545454545453,5.09,0.0363636363636363,30.0,0.0,30.0,42.5,30.0,45.0,0.0,68.75,"[0.7134658724693737, 0.5610522135428078, 0.6051840025628776, 0.5620721270371019, 0.599026762551642]",0.6081601956327606,0.1,,KENTUCKY,"3,100","7,500",7000.0,900,12.0,1.0,4.3,4.5,11.6,4.9,25.7,590,8.0,0.12,17,0.5465971069480674,0.5952380952380953,0.58,0.5909273384183059,KY
2017,KY,Ohio Valley,Q3,4.63625,10.14,0.0375,60.0,0.0,70.0,62.5,37.142857142857146,40.0,30.0,35.0,"[0.7134658724693737, 0.5610522135428078, 0.6051840025628776, 0.5620721270371019, 0.599026762551642]",0.6081601956327606,0.13,,KENTUCKY,450,"9,000",9000.0,"1,600",18.0,4.6,10.3,0.6,39.2,6.2,46.4,700,8.0,0.18,17,0.4247095091297131,0.7399267399267401,0.7158333333333334,0.735046166198314,KY
2017,KY,Ohio Valley,Q4,7.84,16.02,0.15,0.0,0.0,0.0,85.0,30.0,0.0,0.0,30.0,"[0.4322889769085734, 0.41571066618964203, 0.3843835327108377, 0.3455522276052482, 0.4817540364379378]",0.41193788797044784,0.13,,KENTUCKY,50,"7,500",7500.0,870,12.0,0.5,5.6,6.5,24.4,19.1,54.3,120,2.0,0.12,17,0.5537111690775433,0.3930402930402931,0.3695833333333334,0.3785628261742272,KY
2017,MA,Northeast,Q2,0.79,0.79,0.05,0.0,0.0,0.0,80.0,30.0,0.0,0.0,90.0,"[0.6761652985585425, 0.6238079375687768, 0.6356479248736218, 0.6284450278288114, 0.636851238947836]",0.6401834855555177,0.03,,MASSACHUSETTS,"1,400","8,000",2500.0,140,2.0,12.9,0.4,11.0,12.5,1.6,14.8,490,6.0,0.02,21,0.4507944036044581,0.6428571428571429,0.6033333333333333,0.6282617422721799,MA
2017,MA,Northeast,Q3,2.5185,6.34,0.11,40.0,0.0,51.666666666666664,55.88235294117647,44.21052631578947,53.75,70.0,44.0,"[0.6761652985585425, 0.6238079375687768, 0.6356479248736218, 0.6284450278288114, 0.636851238947836]",0.6401834855555177,0.07,,MASSACHUSETTS,790,"9,000",9000.0,760,8.0,0.7,0.8,2.3,0.9,0.1,82.0,460,5.0,0.08,21,0.5010671093194214,0.7538461538461538,0.7358333333333333,0.7527097551184264,MA
2017,MA,Northeast,Q4,10.876666666666669,19.94,0.1333333333333333,0.0,0.0,0.0,76.66666666666667,43.333333333333336,0.0,0.0,0.0,"[0.5223198056006068, 0.3605039297379561, 0.4082845054731925, 0.29502443893245944, 0.29711815275718]",0.37665016650027894,0.075,,MASSACHUSETTS,120,"6,000",6000.0,"1,100",18.0,6.7,1.5,2.7,1.2,0.3,13.2,550,9.0,0.18,21,0.3324638368508418,0.3406593406593406,0.3225,0.3267763950220795,MA
2017,MD,Northeast,Q2,1.3299999999999998,3.88,0.29,0.0,0.0,75.0,32.5,34.0,0.0,0.0,60.0,"[0.5641741929644226, 0.4453980938785327, 0.5981773992481809, 0.5955636351238915, 0.5810559606794037]",0.5568738563788862,0.035,,MARYLAND,"3,400","9,500",8000.0,190,2.0,0.8,2.1,0.3,6.9,1.1,3.3,930,10.0,0.02,20,0.5219350248992174,0.6483516483516484,0.61875,0.6382978723404256,MD
2017,MD,Northeast,Q4,9.04,9.04,0.35,50.0,0.0,0.0,90.0,60.0,30.0,0.0,0.0,"[0.5223592317257791, 0.2731872971797735, 0.38572339746303863, 0.3352741428857464, 0.3104222919447409]",0.36539327223981577,0.065,,MARYLAND,20,"10,500",8000.0,"1,300",12.0,0.2,1.8,1.1,3.1,7.8,7.9,410,4.0,0.12,20,0.493004505572682,0.4043956043956044,0.4162499999999999,0.407065435568045,MD
2017,MI,Upper Midwest,Q2,0.46,0.92,0.825,0.0,0.0,0.0,30.0,30.0,60.0,0.0,70.0,"[0.6855145489834245, 0.594778985917939, 0.6430434223635678, 0.6949365484000654, 0.5902130230183296]",0.6416973057366653,0.09,,MICHIGAN,"20,000","100,000",55000.0,"7,500",8.0,0.2,0.9,2.1,7.2,0.5,19.1,"13,500",14.0,0.08,22,0.7386767844439175,0.824175824175824,0.8241666666666667,0.8334002408671215,MI
2017,MI,Upper Midwest,Q3,8.2525,17.29,0.0,0.0,0.0,0.0,35.0,45.0,40.0,0.0,30.0,"[0.6855145489834245, 0.594778985917939, 0.6430434223635678, 0.6949365484000654, 0.5902130230183296]",0.6416973057366653,0.11000000000000001,,MICHIGAN,"4,300","109,000",103000.0,"17,500",16.0,8.6,15.0,13.7,11.9,2.9,56.8,"11,500",11.0,0.16,22,0.5674650225278633,0.8897435897435898,0.9229166666666664,0.9173022882376556,MI
2017,MI,Upper Midwest,Q4,8.117,24.16,0.74,50.666666666666664,0.0,55.0,80.0,55.0,65.45454545454545,35.0,40.0,"[0.494158757035139, 0.23604901011373813, 0.2182852037779256, 0.5352922344171596, 0.36145532064260255]",0.369048105197313,0.12,,MICHIGAN,990,"88,000",88000.0,"11,500",13.0,5.3,1.5,23.6,13.6,2.0,53.8,"1,900",2.0,0.13,22,0.4467631017310884,0.6710622710622711,0.63125,0.6567643516659976,MI
2017,MN,Upper Midwest,Q2,1.3305555555555555,5.07,0.0666666666666666,30.0,0.0,40.0,44.61538461538461,46.47058823529411,56.25,65.0,56.92307692307692,"[0.6347116442834704, 0.627219535558723, 0.5405029032801355, 0.6492459677107155, 0.30568688110427644]",0.5514733863874641,0.1,,MINNESOTA,"19,000","128,000",32000.0,"12,000",9.0,2.3,6.6,12.8,4.7,2.2,20.5,"8,500",7.0,0.09,23,0.6971780886886413,0.7633699633699634,0.7433333333333334,0.7611401043757526,MN
2017,MN,Upper Midwest,Q3,7.882,21.24,0.0,58.0,0.0,0.0,68.0,60.0,50.0,40.0,40.0,"[0.6347116442834704, 0.627219535558723, 0.5405029032801355, 0.6492459677107155, 0.30568688110427644]",0.5514733863874641,0.215,,MINNESOTA,"1,900","136,000",136000.0,"20,000",15.0,1.8,11.6,9.4,4.7,2.3,39.8,"2,200",2.0,0.15,23,0.4529286222433009,0.856043956043956,0.8466666666666667,0.8623042954636692,MN
2017,MN,Upper Midwest,Q4,9.392,14.38,0.0,52.0,0.0,0.0,78.0,72.0,35.0,0.0,30.0,"[0.4377464697682508, 0.22161837103142845, 0.30909436966641646, 0.2284380012671936, 0.3602341232588967]",0.31142626699843723,0.11,,MINNESOTA,"1,900","98,000",98000.0,"7,000",7.0,4.2,7.2,39.8,4.0,3.1,62.9,450,0.05,0.07,23,0.3613943561773773,0.5523809523809525,0.5116666666666667,0.5339221196306705,MN
2017,MO,South,Q3,4.056,10.5,0.05,50.0,0.0,0.0,72.0,58.0,86.66666666666667,30.0,55.0,"[0.724294516714822, 0.6127016653792583, 0.6739026705067052, 0.6699044181666922, 0.6122975981492569]",0.6586201737833469,0.07,,MISSOURI,320,"9,000",9000.0,580,6.0,2.8,1.6,34.0,36.0,35.0,77.7,310,3.0,0.06,25,0.4555371116907754,0.8391941391941391,0.77875,0.8201525491770373,MO
2017,MO,South,Q4,5.19,5.44,0.025,45.0,0.0,0.0,60.0,65.0,0.0,0.0,0.0,"[0.6593370530771223, 0.5222917959620872, 0.4452413435125835, 0.49728406475740106, 0.5250887664924766]",0.5298486047603341,0.060000000000000005,,MISSOURI,100,"9,500",9500.0,820,9.0,1.0,4.2,0.1,14.2,1.6,16.7,230,2.0,0.09,25,0.3113587858667299,0.4897435897435898,0.39875,0.4452027298273786,MO
2017,MS,Southeast,Q1,1.2023076923076923,5.53,0.2192307692307692,0.0,0.0,90.0,55.0,40.0,0.0,0.0,50.0,"[0.7538170180413345, 0.7285516429846816, 0.5352710431072988, 0.49604736932103033, 0.33333333333333337]",0.5694040813575357,0.13,,MISSISSIPPI,"23,000","68,000",31000.0,"2,600",4.0,0.05,0.5,0.1,35.3,1.4,41.7,"7,000",10.0,0.04,24,0.3322267014465259,0.3087912087912088,0.2633333333333333,0.2806101967081493,MS
2017,MT,Northern Rockies & Plains,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,"[0.9491452372284392, 0.591751709536137, 0.5397126910508383, 0.550981903845898]",0.6578978854153281,0.03,,MONTANA,"18,000","135,000",47000.0,"3,700",3.0,4.2,4.4,3.5,4.0,0.6,20.0,"18,000",13.0,0.03,26,0.277922693858193,0.7135531135531135,0.6058333333333333,0.667603372139703,MT
2017,MT,Northern Rockies & Plains,Q3,4.242222222222222,35.37,0.1361111111111111,0.0,0.0,0.0,50.833333333333336,56.875,55.0,0.0,44.0,"[0.9491452372284392, 0.591751709536137, 0.5397126910508383, 0.550981903845898]",0.6578978854153281,0.07,,MONTANA,"3,100","161,000",154000.0,"18,500",11.0,6.9,19.1,2.2,6.7,2.0,42.3,"23,000",14.0,0.11,26,0.2783969646668248,0.8622710622710623,0.7575,0.8221597751906863,MT
2017,MT,Northern Rockies & Plains,Q4,2.91,2.91,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,"[0.5586692071705851, 0.29052434523939674, 0.5138275651956024, 0.5236694883775332]",0.47167265149577936,0.10500000000000001,,MONTANA,"5,500","121,000",115000.0,"13,000",11.0,3.1,5.3,5.9,4.1,4.1,54.2,"2,900",2.0,0.11,26,0.2556319658525018,0.547985347985348,0.4341666666666667,0.4941790445604175,MT
2017,NC,Southeast,Q2,3.481904761904762,9.72,0.069047619047619,0.0,0.0,50.0,52.63157894736842,50.0,46.0,70.0,60.0,"[0.5781432625483478, 0.6154069789799302, 0.6474332806141982, 0.7064750459383417, 0.5116674329937265]",0.6118252002149089,0.07500000000000001,,NORTH CAROLINA,"5,000","25,000",24000.0,"3,000",12.0,2.3,5.1,0.8,5.5,1.5,23.4,"2,700",11.0,0.12,33,0.5575053355465971,0.7271062271062272,0.7025,0.7217984745082296,NC
2017,NC,Southeast,Q3,4.757142857142857,16.18,0.25,0.0,0.0,56.666666666666664,80.0,53.333333333333336,70.0,80.0,30.0,"[0.5781432625483478, 0.6154069789799302, 0.6474332806141982, 0.7064750459383417, 0.5116674329937265]",0.6118252002149089,0.09,,NORTH CAROLINA,"4,100","27,000",26000.0,"3,300",12.0,3.3,7.6,20.3,36.1,1.8,74.5,"2,900",11.0,0.12,33,0.4745079440360445,0.8029304029304029,0.8008333333333333,0.8109193095142513,NC
2017,ND,Northern Rockies & Plains,Q2,0.0,0.0,0.0,0.0,0.0,90.0,30.0,70.0,60.0,0.0,90.0,,0.612690479744359,0.055,,NORTH DAKOTA,"31,000","450,000",115000.0,"16,000",4.0,3.2,3.2,5.3,4.0,1.0,29.3,"41,000",9.0,0.04,34,0.550628408821437,0.8051282051282052,0.7737499999999999,0.7992773986350864,ND
2017,ND,Northern Rockies & Plains,Q3,0.0,0.0,0.0,0.0,0.0,46.666666666666664,37.77777777777778,41.36363636363637,60.0,30.0,48.57142857142857,,0.5997394521626145,0.16,,NORTH DAKOTA,"24,000","490,000",470000.0,"48,000",10.0,3.4,8.1,8.1,11.9,1.9,42.0,"100,000",20.0,0.1,34,0.5307090348589045,0.8996336996336995,0.8962499999999999,0.9096748293857888,ND
2017,ND,Northern Rockies & Plains,Q4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,,0.39744168789873024,0.12,,NORTH DAKOTA,"10,000","410,000",410000.0,"26,000",6.0,0.2,0.9,0.5,16.5,0.3,41.7,"2,900",1.0,0.06,34,0.3412378468105288,0.6267399267399268,0.5583333333333333,0.597751906864713,ND
2017,NE,Northern Rockies & Plains,Q2,2.983333333333333,3.48,0.25,60.0,0.0,30.0,56.666666666666664,66.66666666666667,0.0,0.0,70.0,"[0.8075499102701247, 0.7914855859429253]",0.799517748106525,0.1,,NEBRASKA,"7,000","43,000",7500.0,"1,500",3.0,1.0,16.0,37.6,38.4,0.8,50.1,"27,000",63.0,0.03,27,0.6120464785392461,0.6304029304029304,0.5970833333333333,0.618627057406664,NE
2017,NE,Northern Rockies & Plains,Q3,2.297142857142857,11.54,0.0833333333333333,35.0,0.0,0.0,43.1578947368421,52.38095238095238,52.22222222222222,40.0,54.0,"[0.8075499102701247, 0.7914855859429253]",0.799517748106525,0.13,,NEBRASKA,880,"47,000",46000.0,"3,700",8.0,0.4,9.2,7.1,6.6,0.2,15.1,"13,500",29.0,0.08,27,0.475456485653308,0.7523809523809524,0.7275,0.7478924126856684,NE
2017,NJ,Northeast,Q3,3.5858333333333334,14.85,0.1333333333333333,56.666666666666664,0.0,75.0,63.333333333333336,45.45454545454545,48.0,30.0,50.0,"[0.5925315541650555, 0.5642941678236182, 0.6478678054741513, 0.6807505108276914, 0.5886233243962788]",0.6148134725373591,0.015,,NEW JERSEY,280,"16,000",16000.0,420,3.0,0.0,0.4,0.8,2.9,1.9,10.7,110,1.0,0.03,30,0.4899217453165758,0.7560439560439559,0.7504166666666666,0.7607386591730229,NJ
2017,NJ,Northeast,Q4,6.510000000000001,13.69,0.3166666666666666,40.0,0.0,45.0,71.66666666666667,41.666666666666664,70.0,0.0,36.666666666666664,"[0.6601683294563881, 0.33813410326804294, 0.3906666522232094, 0.46223897154803983, 0.5692052776645861]",0.4840826668320533,0.03,,NEW JERSEY,330,"15,500",15500.0,"1,200",8.0,4.4,3.3,4.4,6.8,0.0,18.9,270,2.0,0.08,30,0.4839933602086791,0.4362637362637362,0.4275,0.4299478121236452,NJ
2017,NM,Southwest,Q3,5.646,16.9,0.025,0.0,0.0,30.0,65.55555555555556,45.625,60.0,30.0,45.0,"[0.7817821097640076, 0.7063898902426482, 0.6811035979283597, 0.7216750303469084]",0.722737657070481,0.21000000000000002,,NEW MEXICO,"1,800","8,500",8500.0,"2,500",29.0,17.8,3.1,13.6,3.3,0.3,74.3,200,2.0,0.29,31,0.5463599715437515,0.8538461538461537,0.88125,0.8771577679646728,NM
2017,NM,Southwest,Q4,11.9025,13.97,0.0,30.0,0.0,0.0,56.666666666666664,42.5,0.0,0.0,0.0,"[0.39796560326908104, 0.4278278647286706, 0.5059408049747719, 0.48176122436522706, 0.2799177001769044]",0.41868263950293105,0.14,,NEW MEXICO,"1,700","8,000",8000.0,"1,900",24.0,0.0,10.0,10.3,0.3,1.0,86.1,,0.0,0.24,31,0.428266540194451,0.613919413919414,0.575,0.5981533520674429,NM
2017,NV,Southwest,Q3,1.868421052631579,8.11,0.1447368421052631,30.0,0.0,0.0,45.45454545454545,42.72727272727273,50.0,30.0,73.07692307692308,,0.555268541042343,,,,,,,,,,,,,,,,,,28,0.5518140858430164,0.816849816849817,0.8425,0.8382175832998795,NV
2017,NY,Northeast,Q2,0.755,1.21,0.025,0.0,0.0,90.0,50.0,30.0,30.0,0.0,30.0,"[0.6392506668924378, 0.5663549923998656, 0.7297326762736769, 0.7794321675109698, 0.6716420702325703]",0.677282514661904,0.06,,NEW YORK,"16,500","43,000",25000.0,"1,300",3.0,2.1,8.9,2.0,2.1,0.1,22.2,"7,500",17.0,0.03,32,0.3253497747213659,0.6608058608058608,0.5779166666666666,0.6254516258530711,NY
2017,NY,Northeast,Q3,1.7027272727272729,9.09,0.1613636363636363,42.0,0.0,63.333333333333336,54.0,44.285714285714285,48.0,70.0,50.0,"[0.6392506668924378, 0.5663549923998656, 0.7297326762736769, 0.7794321675109698, 0.6716420702325703]",0.677282514661904,0.16,,NEW YORK,"3,100","59,000",59000.0,"6,500",11.0,6.2,13.6,9.4,19.8,1.8,45.1,"9,000",15.0,0.11,32,0.3803651885226464,0.7846153846153847,0.7158333333333333,0.7595343235648334,NY
2017,OH,Ohio Valley,Q2,1.3914285714285717,2.5,0.0928571428571428,50.0,0.0,0.0,61.42857142857143,45.0,30.0,0.0,66.66666666666667,"[0.6730198480640508, 0.5625988660360903, 0.6277073413184102, 0.6711713782368107, 0.6117978173948023]",0.6292590502100329,0.10500000000000001,,OHIO,"7,000","15,000",13500.0,"1,100",7.0,6.2,16.6,10.4,6.4,3.0,45.5,"2,500",17.0,0.07,35,0.3889020630780175,0.6274725274725275,0.56125,0.5989562424729025,OH
2017,OH,Ohio Valley,Q3,3.9842857142857144,10.92,0.0107142857142857,55.0,0.0,0.0,50.0,35.0,75.0,90.0,30.0,"[0.6730198480640508, 0.5625988660360903, 0.6277073413184102, 0.6711713782368107, 0.6117978173948023]",0.6292590502100329,0.08,,OHIO,"1,100","23,000",23000.0,"1,800",8.0,4.7,11.7,6.7,19.1,7.0,51.5,"1,800",8.0,0.08,35,0.2653545174294522,0.8157509157509157,0.7033333333333334,0.7703733440385389,OH
2017,OH,Ohio Valley,Q4,2.78,2.78,0.0,0.0,0.0,0.0,70.0,50.0,0.0,0.0,0.0,"[0.42293739912379313, 0.35020969258612167, 0.23915133968787106, 0.31850141483405947, 0.4311160244325618]",0.35238317413288145,0.12,,OHIO,510,"18,500",18500.0,"2,800",15.0,7.1,8.4,6.4,23.3,2.9,45.3,960,5.0,0.15,35,0.4735594024187811,0.4611721611721612,0.4458333333333334,0.4524287434765154,OH
2017,OR,Northwest,Q2,1.212857142857143,5.44,0.2833333333333333,40.0,0.0,50.0,40.76923076923077,67.0,65.0,75.0,70.0,"[0.7009634010158504, 0.5499726146523016, 0.6126293879997692, 0.5111935447011366, 0.36724308337355316]",0.5484004063485222,0.045,,OREGON,"15,500","92,000",71000.0,"5,000",5.0,8.8,15.8,3.5,10.6,11.3,37.2,"22,000",24.0,0.05,37,0.6208204884989329,0.6648351648351649,0.6766666666666667,0.6756322761942996,OR
2017,PA,Northeast,Q2,0.114,0.28,0.43,0.0,0.0,0.0,43.333333333333336,40.0,60.0,80.0,72.5,"[0.6301627126765994, 0.6401347974917717, 0.6465233104360686, 0.6174797441179556, 0.6204940837796971]",0.6309589297004184,0.08499999999999999,,PENNSYLVANIA,"7,500","17,500",15500.0,540,3.0,0.7,2.4,1.5,1.0,1.5,13.5,"2,300",13.0,0.03,38,0.584064500829974,0.8296703296703297,0.8275,0.8386190285026093,PA
2017,PA,Northeast,Q3,2.2615384615384615,10.31,0.0461538461538461,30.0,0.0,53.333333333333336,40.90909090909091,40.0,50.0,0.0,42.0,"[0.6301627126765994, 0.6401347974917717, 0.6465233104360686, 0.6174797441179556, 0.6204940837796971]",0.6309589297004184,0.065,,PENNSYLVANIA,"6,000","18,500",18500.0,"1,500",8.0,2.7,2.2,3.7,5.7,0.9,41.4,"1,600",9.0,0.08,38,0.5790846573393408,0.891941391941392,0.9191666666666668,0.916097952629466,PA
2017,PA,Northeast,Q4,8.94,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.46677850258515585, 0.3207229410361, 0.33734701621127294, 0.281971569712662, 0.3820618280162792]",0.357776371512294,0.13,,PENNSYLVANIA,"2,500","24,000",24000.0,"5,500",23.0,1.0,2.9,6.9,5.4,2.3,44.7,"1,100",5.0,0.23,38,0.4159354991700261,0.6626373626373628,0.62625,0.6495383380168608,PA
